SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
2953,1110,2019-11-12 06:14:22.230268800,RISK,,,,,,,
2954,1110,2019-11-12 17:29:18.758716800,REJECTED,MOP,,,,,,
2955,1113,2019-11-12 07:11:30.036825600,RESPONSE,,,,,,,
2956,1113,2019-11-12 22:17:12.589670400,RISK,,,,,,,
2957,1113,2019-11-16 15:38:15.291686400,APPROVED,PLASTIC,46,10700,46,,,
2958,1113,2019-11-18 05:01:16.203734400,DELIVERED,,,,,,64000,5
2959,1113,2019-11-28 04:47:20.886720000,,,,,,278.50309941752744,,
2960,1115,2019-11-16 02:44:55.284518400,RESPONSE,,,,,,,
2961,1115,2019-11-16 23:00:54.613152000,RISK,,,,,,,
2962,1115,2019-11-17 09:37:57.603705600,APPROVED,PLASTIC,45,8100,43,,,
2963,1115,2019-11-23 03:09:05.128012800,DELIVERED,,,,,,53100,0
2964,1115,2019-11-25 02:49:32.780496000,,,,,,28.268370147546225,,
2965,1115,2019-11-25 05:25:02.973158400,,,,,,59.75504825612782,,
2966,1115,2019-11-26 18:20:58.842297600,,,,,,65.75018771833234,,
2967,1115,2019-12-17 23:49:06.058012800,,,,,,2.9192202693430938,,
2968,1117,2019-11-13 13:03:16.619040000,RESPONSE,,,,,,,
2969,1117,2019-11-14 19:01:42.518812800,RISK,,,,,,,
2970,1117,2019-11-26 21:06:56.894515200,APPROVED,PLASTIC,41,18500,36,,,
2971,1117,2019-11-28 00:41:44.743776000,DELIVERED,,,,,,11560,3
2972,1117,2019-11-28 10:58:25.514400000,,,,,,23.745937465986987,,
2973,1117,2020-01-28 14:59:43.970035200,,,,,,203.12664043853408,,
2974,1117,2020-01-29 03:28:17.108630400,,,,,,4053.4789532594586,,
2975,1117,2020-01-31 12:21:50.187830400,,,,,,1036.8328821521814,,
2976,1117,2020-01-31 13:35:47.974531200,,,,,,21.98527025609324,,
2977,1118,2019-11-11 06:36:34.519651199,RESPONSE,,,,,,,
2978,1118,2019-11-12 10:09:42.550646399,RISK,,,,,,,
2979,1118,2019-11-18 06:15:18.887500799,APPROVED,PLASTIC,32,10100,35,,,
2980,1118,2019-11-22 13:23:58.358371199,DELIVERED,,,,,,11560,1
2981,1118,2019-11-28 21:54:14.715734399,,,,,,602.2993162987552,,
2982,1118,2019-11-29 14:27:12.106943999,,,,,,286.94577795372527,,
2983,1118,2019-12-10 09:31:55.847683199,,,,,,9.132987988523283,,
2984,1120,2019-11-11 00:00:00.000000000,,,,,,,,
2985,1121,2019-11-16 20:05:52.548345600,RESPONSE,,,,,,,
2986,1121,2019-11-24 07:51:52.685827200,RISK,,,,,,,
2987,1121,2019-11-25 03:32:10.176691200,APPROVED,PLASTIC,35,39000,46,,,
2988,1121,2019-11-29 04:59:16.613865600,DELIVERED,,,,,,44100,3
2989,1121,2019-12-05 02:26:57.252796800,,,,,,62.91384426108429,,
2990,1121,2019-12-06 09:23:09.957840000,,,,,,81.52031261337936,,
2991,1121,2020-01-18 12:39:18.227865600,,,,,,615.7702970829532,,
2992,1122,2019-12-04 08:25:24.332361600,RESPONSE,,,,,,,
2993,1122,2019-12-06 04:00:55.483084800,RISK,,,,,,,
2994,1122,2019-12-06 17:01:36.856444800,APPROVED,PLASTIC,35,41200,40,,,
2995,1122,2019-12-07 06:43:27.770332800,DELIVERED,,,,,,53100,3
2996,1122,2019-12-07 13:54:48.595881600,,,,,,1040.9983535972617,,
2997,1122,2019-12-09 07:44:55.026412800,,,,,,26.4079181384038,,
2998,1123,2019-11-12 02:59:22.635024000,RESPONSE,,,,,,,
2999,1123,2019-11-13 14:58:09.861513600,RISK,,,,,,,
3000,1123,2019-11-14 22:33:31.459939200,APPROVED,PLASTIC,30,900,38,,,
3001,1123,2019-11-15 11:10:09.232204800,DELIVERED,,,,,,44100,1
3002,1123,2019-11-21 08:55:26.084006400,,,,,,49.27004805042932,,
3003,1124,2019-11-11 00:00:00.000000000,,,,,,,,
3004,1126,2019-11-11 14:52:14.934806400,RESPONSE,,,,,,,
3005,1126,2019-11-12 06:31:37.082899199,RISK,,,,,,,
3006,1126,2019-11-12 18:48:04.672483199,APPROVED,PLASTIC,43,19800,38,,,
3007,1126,2019-11-13 06:28:10.375996799,DELIVERED,,,,,,53100,2
3008,1126,2019-11-24 05:46:15.641443199,,,,,,95775.67232926804,,
3009,1126,2019-11-25 18:38:04.808169599,,,,,,15.884353161859146,,
3010,1128,2019-11-13 04:18:46.103414400,RESPONSE,,,,,,,
3011,1128,2019-11-15 02:29:31.678022400,RISK,,,,,,,
3012,1128,2019-11-16 01:16:17.004403200,APPROVED,PLASTIC,38,3900,41,,,
3013,1128,2019-11-27 05:59:22.913404799,DELIVERED,,,,,,64000,2
3014,1128,2019-11-27 09:40:54.784790399,,,,,,9.414727778994116,,
3015,1128,2019-12-02 14:21:52.009545599,,,,,,96.34875360613572,,
3016,1128,2019-12-03 04:31:52.841596799,,,,,,515.0064320153343,,
3017,1128,2019-12-03 20:12:22.229452799,,,,,,371.70287688983865,,
3018,1130,2019-11-11 00:00:00.000000000,,,,,,,,
3019,1131,2019-11-12 08:40:43.089657600,RESPONSE,,,,,,,
3020,1131,2019-11-12 21:32:59.853321600,RISK,,,,,,,
3021,1131,2019-11-14 02:37:44.657587200,APPROVED,DIGITAL,33,12200,30,,,
3022,1131,2019-12-01 04:02:34.950825600,,,,,,114.09876177239502,,
3023,1131,2020-04-17 01:18:11.281276800,,,,,,162.57532864397098,,
3024,1131,2020-04-18 05:03:19.244937600,,,,,,8184.8204144400415,,
3025,1131,2020-04-19 07:40:54.111331200,,,,,,649.6473397753017,,
3026,1131,2020-05-08 04:36:17.640748800,,,,,,1969.5141829892248,,
3027,1132,2019-11-12 01:23:10.477737600,RESPONSE,,,,,,,
3028,1132,2019-11-12 16:04:19.964668800,RISK,,,,,,,
3029,1132,2019-11-15 01:10:54.000854400,APPROVED,DIGITAL,41,700,36,,,
3030,1132,2019-11-15 04:04:37.424726400,,,,,,72.50470371333002,,
3031,1132,2019-11-15 19:51:49.229999999,,,,,,125.26302014109436,,
3032,1133,2019-11-11 23:38:20.401699200,RESPONSE,,,,,,,
3033,1133,2019-11-12 19:22:36.845414400,RISK,,,,,,,
3034,1133,2019-11-14 02:54:30.255955200,APPROVED,DIGITAL,45,61200,39,,,
3035,1133,2019-11-16 01:51:23.668560000,,,,,,14.526611474529945,,
3036,1133,2019-12-01 06:50:16.643904000,,,,,,454.91774419292295,,
3037,1133,2019-12-01 07:45:58.296009600,,,,,,214.95657590297668,,
3038,1133,2019-12-01 14:27:23.179190400,,,,,,17.055940536702153,,
3039,1133,2020-02-29 00:29:37.314528000,,,,,,208.05785293357187,,
3040,1135,2019-11-11 07:06:04.689936000,RESPONSE,,,,,,,
3041,1135,2019-11-12 20:12:02.927433600,RISK,,,,,,,
3042,1135,2019-11-20 04:03:20.167833599,APPROVED,PLASTIC,41,1200,47,,,
3043,1135,2019-11-22 07:12:21.009455999,DELIVERED,,,,,,11560,1
3044,1135,2020-01-01 16:24:10.386460799,,,,,,1378.1078944890862,,
3045,1135,2020-01-01 17:44:50.773142399,,,,,,3.4787092797597405,,
3046,1135,2020-01-01 18:01:05.555827199,,,,,,18372.604388801472,,
3047,1135,2020-01-09 17:23:53.004019199,,,,,,25.207955043685647,,
3048,1136,2019-11-11 00:00:00.000000000,,,,,,,,
3049,1137,2019-12-03 06:10:19.847251200,RESPONSE,,,,,,,
3050,1137,2019-12-03 14:38:02.776272000,RISK,,,,,,,
3051,1137,2019-12-05 15:25:02.354822400,APPROVED,PLASTIC,45,35300,46,,,
3052,1137,2019-12-08 08:17:38.911804800,DELIVERED,,,,,,64000,1
3053,1137,2019-12-08 11:01:52.346409600,,,,,,2478.2313351303314,,
3054,1137,2019-12-08 12:38:04.781126400,,,,,,783.6708095025112,,
3055,1137,2019-12-10 07:43:31.705881600,,,,,,134.6810744224254,,
3056,1140,2019-11-11 00:00:00.000000000,,,,,,,,
3057,1141,2019-11-12 16:56:33.970185600,RESPONSE,,,,,,,
3058,1141,2019-11-23 10:18:20.047939200,RISK,,,,,,,
3059,1141,2019-11-25 01:22:25.220380800,REJECTED,MOP,,,,,,
3060,1142,2019-11-18 00:00:08.261654400,RESPONSE,,,,,,,
3061,1142,2019-11-18 16:02:42.431337600,RISK,,,,,,,
3062,1142,2019-11-27 05:00:22.793760000,REJECTED,EMPTY,,,,,,
3063,1144,2019-11-11 00:00:00.000000000,,,,,,,,
3064,1145,2019-11-15 04:28:47.508931200,RESPONSE,,,,,,,
3065,1145,2019-11-15 23:42:43.162675200,RISK,,,,,,,
3066,1145,2019-11-18 14:19:42.841199999,REJECTED,MOP,,,,,,
3067,1147,2019-11-11 01:19:25.823654400,RESPONSE,,,,,,,
3068,1147,2019-11-15 23:45:30.339676800,RISK,,,,,,,
3069,1147,2019-11-20 03:53:41.366371200,APPROVED,PLASTIC,49,34300,31,,,
3070,1147,2019-11-21 16:02:30.983769600,DELIVERED,,,,,,11560,3
3071,1147,2020-02-07 12:42:40.185792000,,,,,,3179.6405197877034,,
3072,1147,2020-02-08 02:17:12.317280000,,,,,,285.8674824474588,,
3073,1147,2020-02-11 14:48:43.595568000,,,,,,377.76249543389326,,
3074,1147,2020-02-27 05:58:34.707907200,,,,,,48.738359392518355,,
3075,1147,2020-02-27 14:40:53.390611200,,,,,,207.17341881704252,,
3076,1148,2019-11-11 00:00:00.000000000,,,,,,,,
3077,1149,2019-11-22 17:26:41.389497600,RESPONSE,,,,,,,
3078,1149,2019-11-23 02:33:30.383424000,RISK,,,,,,,
3079,1149,2019-12-03 17:13:08.048582400,APPROVED,PLASTIC,37,19000,43,,,
3080,1149,2019-12-08 06:42:52.134566400,DELIVERED,,,,,,53100,3
3081,1149,2019-12-08 10:28:54.093216000,,,,,,175.71076607673527,,
3082,1149,2019-12-10 20:09:29.406384000,,,,,,154.1643315021337,,
3083,1149,2019-12-11 17:14:43.218787200,,,,,,599.1188154013048,,
3084,1150,2019-11-11 00:00:00.000000000,,,,,,,,
3085,1151,2019-11-11 00:00:00.000000000,,,,,,,,
3086,1152,2019-11-11 09:53:05.513827200,RESPONSE,,,,,,,
3087,1152,2019-11-12 20:26:22.888320000,RISK,,,,,,,
3088,1152,2019-11-14 15:56:38.445849600,APPROVED,PLASTIC,35,11600,31,,,
3089,1152,2020-01-10 15:04:52.402828800,DELIVERED,,,,,,44100,2
3090,1152,2020-01-13 11:55:57.860371200,,,,,,4.0616846963186335,,
3091,1152,2020-01-20 00:07:22.723968000,,,,,,126.32099745898708,,
3092,1152,2020-01-20 07:28:44.049734400,,,,,,52.363831935548276,,
3093,1152,2020-01-31 09:29:15.769564800,,,,,,2065.143706745536,,
3094,1153,2019-11-11 12:28:10.266960000,RESPONSE,,,,,,,
3095,1153,2019-11-13 15:55:35.700700800,RISK,,,,,,,
3096,1153,2019-11-15 10:47:40.865942399,REJECTED,USAGE,,,,,,
3097,1154,2019-11-12 03:48:28.806163200,RESPONSE,,,,,,,
3098,1154,2019-11-19 07:55:11.486956800,RISK,,,,,,,
3099,1154,2019-11-19 23:32:41.896780800,REJECTED,MOP,,,,,,
3100,1155,2019-11-18 11:43:57.291024000,RESPONSE,,,,,,,
3101,1155,2019-11-19 06:19:34.871520000,RISK,,,,,,,
3102,1155,2019-11-20 12:37:14.387808000,APPROVED,DIGITAL,31,5300,46,,,
3103,1155,2019-11-20 14:23:17.785737600,,,,,,39.128169007784976,,
3104,1155,2019-11-28 22:05:22.999689600,,,,,,414.88811250742447,,
3105,1155,2019-11-29 11:04:36.777446400,,,,,,3692.492321085851,,
3106,1155,2019-12-01 18:01:39.081014400,,,,,,9262.559579290924,,
3107,1156,2019-11-11 00:00:00.000000000,,,,,,,,
3108,1157,2019-11-11 23:12:26.283340800,RESPONSE,,,,,,,
3109,1157,2019-11-14 00:53:56.505724800,RISK,,,,,,,
3110,1157,2019-11-14 14:22:02.486323200,APPROVED,DIGITAL,49,5600,39,,,
3111,1158,2019-11-11 00:00:00.000000000,,,,,,,,
3112,1163,2019-11-11 00:00:00.000000000,,,,,,,,
3113,1167,2019-11-25 05:34:20.863574400,RESPONSE,,,,,,,
3114,1167,2019-11-26 06:12:05.307609600,RISK,,,,,,,
3115,1167,2019-11-30 14:10:15.153974400,REJECTED,USAGE,,,,,,
3116,1169,2019-11-12 07:50:23.273577600,RESPONSE,,,,,,,
3117,1169,2019-11-14 03:30:15.888326400,RISK,,,,,,,
3118,1169,2019-11-16 02:45:04.458470400,REJECTED,USAGE,,,,,,
3119,1170,2019-11-27 06:52:52.510886400,RESPONSE,,,,,,,
3120,1170,2019-12-04 22:27:22.836931200,RISK,,,,,,,
3121,1170,2019-12-04 23:27:15.882883200,APPROVED,DIGITAL,43,3600,48,,,
3122,1170,2019-12-05 05:10:51.704457600,,,,,,10119.708492035676,,
3123,1170,2019-12-07 02:15:17.573068800,,,,,,777.1940952929929,,
3124,1171,2019-11-17 20:47:25.879113600,RESPONSE,,,,,,,
3125,1171,2019-11-18 08:51:41.747615999,RISK,,,,,,,
3126,1171,2019-11-23 01:29:37.640630399,APPROVED,DIGITAL,43,8900,32,,,
3127,1174,2019-11-20 14:08:06.807292800,RESPONSE,,,,,,,
3128,1174,2019-11-21 08:44:40.974604800,RISK,,,,,,,
3129,1174,2019-11-22 05:00:28.346515200,APPROVED,DIGITAL,39,2700,41,,,
3130,1174,2019-12-13 03:41:32.185708800,,,,,,82.56082368924967,,
3131,1174,2019-12-15 05:26:00.579321600,,,,,,65.59647238988886,,
3132,1174,2019-12-21 23:06:59.649696000,,,,,,1561.1884421889374,,
3133,1174,2019-12-28 21:23:35.638598400,,,,,,2.4529573006060352,,
3134,1174,2019-12-29 22:36:41.324371200,,,,,,3024.694678561161,,
3135,1176,2019-11-11 00:00:00.000000000,,,,,,,,
3136,1179,2019-12-25 14:02:53.836252800,RESPONSE,,,,,,,
3137,1179,2019-12-25 20:11:11.914540800,RISK,,,,,,,
3138,1179,2019-12-28 11:49:10.926652800,REJECTED,EMPTY,,,,,,
3139,1180,2020-08-21 17:26:33.859824000,RESPONSE,,,,,,,
3140,1180,2020-08-24 22:19:57.504460800,RISK,,,,,,,
3141,1180,2020-08-25 13:07:55.509427200,REJECTED,INCOME,,,,,,
3142,1181,2019-11-11 00:00:00.000000000,,,,,,,,
3143,1183,2019-11-11 00:00:00.000000000,,,,,,,,
3144,1185,2019-11-11 00:00:00.000000000,,,,,,,,
3145,1186,2019-11-11 00:00:00.000000000,,,,,,,,
3146,1187,2019-11-11 00:00:00.000000000,,,,,,,,
3147,1188,2019-11-11 01:55:19.121606400,RESPONSE,,,,,,,
3148,1188,2019-11-12 20:58:02.391024000,RISK,,,,,,,
3149,1188,2019-11-13 23:43:06.410236800,APPROVED,DIGITAL,37,72800,32,,,
3150,1188,2020-01-28 20:39:07.972416000,,,,,,390.28445661935854,,
3151,1190,2019-11-11 02:07:14.004278400,RESPONSE,,,,,,,
3152,1190,2019-11-11 14:17:15.472348800,RISK,,,,,,,
3153,1190,2019-11-14 03:31:54.853564800,REJECTED,MOP,,,,,,
3154,1191,2019-11-11 00:00:00.000000000,,,,,,,,
3155,1193,2019-11-17 21:09:42.258240000,RESPONSE,,,,,,,
3156,1193,2019-11-19 15:53:07.677801600,RISK,,,,,,,
3157,1193,2019-11-21 07:27:09.168969599,REJECTED,USAGE,,,,,,
3158,1194,2019-11-12 08:41:04.117344000,RESPONSE,,,,,,,
3159,1194,2019-11-13 02:56:18.920630400,RISK,,,,,,,
3160,1194,2019-11-17 23:41:46.746499200,REJECTED,INCOME,,,,,,
3161,1195,2019-11-11 06:30:41.905785600,RESPONSE,,,,,,,
3162,1195,2019-11-12 13:10:27.703286400,RISK,,,,,,,
3163,1195,2019-11-12 21:56:08.911219200,APPROVED,PLASTIC,45,8000,41,,,
3164,1195,2019-11-13 20:08:04.899235200,DELIVERED,,,,,,44620,2
3165,1195,2019-11-14 10:34:54.217488000,,,,,,382.4013636681095,,
3166,1196,2019-11-11 00:00:00.000000000,,,,,,,,
3167,1197,2019-11-11 00:00:00.000000000,,,,,,,,
3168,1199,2019-11-11 08:05:30.945580800,RESPONSE,,,,,,,
3169,1199,2019-11-15 00:38:10.378118399,RISK,,,,,,,
3170,1199,2019-11-18 00:48:19.238918399,APPROVED,PLASTIC,41,3700,45,,,
3171,1199,2019-11-18 16:12:35.685878399,DELIVERED,,,,,,11560,5
3172,1200,2019-11-12 08:42:29.880316800,RESPONSE,,,,,,,
3173,1200,2019-11-12 19:09:44.076729600,RISK,,,,,,,
3174,1200,2019-11-14 12:28:55.679577600,APPROVED,PLASTIC,31,23600,43,,,
3175,1200,2019-11-16 21:06:16.599283199,DELIVERED,,,,,,53100,2
3176,1200,2019-11-19 01:06:04.074595199,,,,,,433.139327886761,,
3177,1200,2019-11-27 04:51:09.352771199,,,,,,73.24891939104326,,
3178,1200,2019-11-30 04:13:32.385446399,,,,,,24.49933593038143,,
3179,1201,2020-01-08 05:28:29.986694400,RESPONSE,,,,,,,
3180,1201,2020-01-11 04:04:16.044096000,RISK,,,,,,,
3181,1201,2020-01-11 17:47:53.682115200,APPROVED,DIGITAL,38,1800,45,,,
3182,1201,2020-01-15 06:47:55.748486399,,,,,,77.02763486256559,,
3183,1201,2020-01-15 17:06:53.396927999,,,,,,589.6019997244354,,
3184,1202,2019-11-11 00:00:00.000000000,,,,,,,,
3185,1204,2019-11-11 01:28:04.746374400,RESPONSE,,,,,,,
3186,1204,2019-11-17 14:27:08.489462400,RISK,,,,,,,
3187,1204,2019-11-18 11:57:01.829030400,APPROVED,PLASTIC,30,22600,33,,,
3188,1204,2019-11-19 14:28:40.458806400,DELIVERED,,,,,,44100,0
3189,1204,2020-01-15 03:54:05.927299200,,,,,,1061.0809471509992,,
3190,1204,2020-01-21 02:34:46.718515200,,,,,,1253.7742635957095,,
3191,1206,2019-11-11 00:26:56.808729600,RESPONSE,,,,,,,
3192,1206,2019-11-12 09:34:26.749689600,RISK,,,,,,,
3193,1206,2019-11-13 09:12:51.542236800,REJECTED,INCOME,,,,,,
3194,1207,2019-11-11 00:00:00.000000000,,,,,,,,
3195,1208,2019-11-11 00:00:00.000000000,,,,,,,,
3196,1212,2019-11-14 16:32:57.174777600,RESPONSE,,,,,,,
3197,1212,2019-11-14 22:13:49.385683200,RISK,,,,,,,
3198,1212,2019-11-16 15:02:20.532969600,REJECTED,USAGE,,,,,,
3199,1214,2019-11-11 00:00:00.000000000,,,,,,,,
3200,1215,2019-11-13 14:21:09.050774400,RESPONSE,,,,,,,
3201,1215,2019-11-14 14:21:10.676995200,RISK,,,,,,,
3202,1215,2019-11-17 20:24:01.089936000,APPROVED,PLASTIC,36,900,30,,,
3203,1215,2019-11-20 02:46:12.542102399,DELIVERED,,,,,,44100,3
3204,1215,2019-11-22 11:32:57.991459199,,,,,,1634.7140822258991,,
3205,1216,2019-11-11 00:00:00.000000000,,,,,,,,
3206,1217,2019-11-13 16:11:37.730745600,RESPONSE,,,,,,,
3207,1217,2019-11-16 18:53:06.343180800,RISK,,,,,,,
3208,1217,2019-11-18 06:52:47.368444800,APPROVED,DIGITAL,38,20900,31,,,
3209,1217,2019-11-18 11:31:25.866076800,,,,,,1289.5650213221545,,
3210,1217,2019-11-20 07:37:19.943702400,,,,,,628.9782119010781,,
3211,1217,2019-11-21 14:02:07.367481600,,,,,,2234.046290533481,,
3212,1217,2019-11-21 17:21:05.477443200,,,,,,210.3185575793933,,
3213,1217,2019-11-25 17:58:47.028892800,,,,,,3360.0591646394905,,
3214,1218,2019-11-11 15:50:36.531024000,RESPONSE,,,,,,,
3215,1218,2019-11-11 23:28:23.697292800,RISK,,,,,,,
3216,1218,2019-11-12 04:01:05.516284800,REJECTED,INCOME,,,,,,
3217,1222,2019-11-12 04:48:39.480912000,RESPONSE,,,,,,,
3218,1222,2019-11-13 23:10:50.098281599,RISK,,,,,,,
3219,1222,2019-11-14 18:21:05.357721598,APPROVED,PLASTIC,41,7500,47,,,
3220,1222,2019-11-21 07:44:02.204131198,DELIVERED,,,,,,44620,2
3221,1222,2019-12-02 23:38:22.217913598,,,,,,8.844393037393539,,
3222,1222,2019-12-03 22:26:33.469785598,,,,,,1219.0834141092791,,
3223,1222,2019-12-04 08:02:04.267708798,,,,,,180.77982770015262,,
3224,1223,2019-11-29 15:01:40.748102400,RESPONSE,,,,,,,
3225,1223,2019-11-30 01:10:42.618345600,RISK,,,,,,,
3226,1223,2019-12-05 09:42:39.297081600,APPROVED,DIGITAL,44,37000,38,,,
3227,1223,2019-12-07 08:42:04.400179200,,,,,,69.96562044241797,,
3228,1224,2019-11-11 02:49:02.604604800,RESPONSE,,,,,,,
3229,1224,2019-11-11 23:05:41.251977600,RISK,,,,,,,
3230,1224,2019-11-14 18:44:32.371094400,REJECTED,INCOME,,,,,,
3231,1225,2019-11-11 00:00:00.000000000,,,,,,,,
3232,1227,2019-11-11 00:00:00.000000000,,,,,,,,
3233,1229,2019-11-11 00:00:00.000000000,,,,,,,,
3234,1231,2019-11-11 00:00:00.000000000,,,,,,,,
3235,1233,2019-11-11 06:48:20.645164800,RESPONSE,,,,,,,
3236,1233,2019-11-13 05:49:20.176809600,RISK,,,,,,,
3237,1233,2019-11-14 17:40:40.007424000,APPROVED,DIGITAL,32,800,44,,,
3238,1233,2019-11-21 09:33:13.835520000,,,,,,500.9672772345303,,
3239,1233,2019-11-26 23:29:49.322025600,,,,,,1083.2542056065938,,
3240,1235,2019-11-11 00:00:00.000000000,,,,,,,,
3241,1237,2019-11-19 22:32:57.585091200,RESPONSE,,,,,,,
3242,1237,2019-11-20 05:10:27.930460800,RISK,,,,,,,
3243,1237,2019-11-21 00:36:58.066934400,APPROVED,PLASTIC,49,8800,33,,,
3244,1237,2019-11-21 16:08:50.198726400,DELIVERED,,,,,,44620,2
3245,1237,2019-11-22 11:06:38.894256000,,,,,,44.5591475052731,,
3246,1237,2019-11-23 16:44:19.681728000,,,,,,23271.65593480119,,
3247,1237,2019-11-24 07:20:03.577171200,,,,,,11.50941853568413,,
3248,1237,2019-12-11 05:56:18.936960000,,,,,,523.6565058595269,,
3249,1237,2019-12-13 08:36:07.379913600,,,,,,1929.4095291016479,,
3250,1238,2019-11-11 00:00:00.000000000,,,,,,,,
3251,1239,2019-11-14 10:09:25.085664000,RESPONSE,,,,,,,
3252,1239,2019-11-15 00:39:37.698364800,RISK,,,,,,,
3253,1239,2019-11-15 12:53:10.327430400,REJECTED,USAGE,,,,,,
3254,1241,2019-12-04 06:39:21.503894400,RESPONSE,,,,,,,
3255,1241,2019-12-07 06:10:29.752838400,RISK,,,,,,,
3256,1241,2019-12-08 04:01:56.609875200,APPROVED,PLASTIC,30,2700,38,,,
3257,1241,2019-12-16 03:27:54.745459200,DELIVERED,,,,,,11560,2
3258,1241,2020-01-03 10:14:32.204227200,,,,,,11.572968251323662,,
3259,1241,2020-01-16 18:53:13.466601600,,,,,,103.41863221953886,,
3260,1242,2019-11-14 02:10:30.791683200,RESPONSE,,,,,,,
3261,1242,2019-11-18 19:53:24.314064000,RISK,,,,,,,
3262,1242,2019-11-19 21:16:26.290819200,APPROVED,PLASTIC,39,13500,34,,,
3263,1242,2019-11-20 23:06:19.049644800,DELIVERED,,,,,,11560,3
3264,1242,2019-12-02 02:48:25.821792000,,,,,,574.2686872730287,,
3265,1242,2019-12-24 08:30:57.808540800,,,,,,2026.2668066124882,,
3266,1242,2020-01-23 16:40:01.265376000,,,,,,39.608555576483724,,
3267,1242,2020-01-26 02:02:45.851683200,,,,,,40.1475739222918,,
3268,1242,2020-01-27 03:53:33.148003200,,,,,,50.20164796723479,,
3269,1245,2019-11-11 00:00:00.000000000,,,,,,,,
3270,1246,2019-11-13 12:47:50.553513599,RESPONSE,,,,,,,
3271,1246,2019-11-14 19:50:38.057049599,RISK,,,,,,,
3272,1246,2019-11-14 22:33:06.099033599,APPROVED,PLASTIC,43,31100,31,,,
3273,1246,2019-11-16 16:34:20.057519999,DELIVERED,,,,,,11560,0
3274,1246,2019-11-17 01:00:01.143705599,,,,,,6226.264957765096,,
3275,1246,2019-11-17 09:39:43.016198399,,,,,,12.796492060534403,,
3276,1246,2019-11-18 20:20:26.074377599,,,,,,70.5536839090887,,
3277,1246,2019-11-20 16:30:30.703103999,,,,,,2658.3168065118825,,
3278,1246,2019-11-22 01:52:33.786393599,,,,,,233.9111879363168,,
3279,1247,2019-11-11 00:00:00.000000000,,,,,,,,
3280,1248,2019-11-14 21:04:32.302041600,RESPONSE,,,,,,,
3281,1248,2019-11-15 10:50:48.161961600,RISK,,,,,,,
3282,1248,2019-11-15 14:10:06.914265600,APPROVED,PLASTIC,41,13800,33,,,
3283,1248,2019-11-18 02:54:49.870396800,DELIVERED,,,,,,44100,4
3284,1248,2019-11-19 09:54:52.472793600,,,,,,4846.291777609788,,
3285,1248,2019-11-19 21:15:03.446524800,,,,,,3059.4138154474795,,
3286,1248,2019-11-20 01:30:36.359625600,,,,,,68.39057339843994,,
3287,1250,2019-11-11 13:16:21.312998400,RESPONSE,,,,,,,
3288,1250,2019-11-13 04:34:45.292108800,RISK,,,,,,,
3289,1250,2019-11-14 03:37:38.745868800,APPROVED,PLASTIC,49,7000,35,,,
3290,1250,2019-11-14 23:39:30.920169600,DELIVERED,,,,,,11560,1
3291,1251,2019-11-12 07:11:32.437104000,RESPONSE,,,,,,,
3292,1251,2019-11-13 14:52:00.256137600,RISK,,,,,,,
3293,1251,2019-11-15 05:31:02.683660799,APPROVED,PLASTIC,43,500,45,,,
3294,1251,2019-11-15 21:37:21.168220799,DELIVERED,,,,,,53100,0
3295,1251,2019-11-17 09:43:19.462454399,,,,,,140.174053590688,,
3296,1251,2019-12-15 14:43:11.215718399,,,,,,655.1766528496931,,
3297,1253,2019-11-11 00:33:12.355747200,RESPONSE,,,,,,,
3298,1253,2019-11-14 10:29:13.564924800,RISK,,,,,,,
3299,1253,2019-11-20 03:46:33.978748800,APPROVED,DIGITAL,36,3700,48,,,
3300,1253,2020-06-22 11:54:48.228969600,,,,,,21.65640993910932,,
3301,1253,2020-06-24 15:08:14.613907200,,,,,,702.0605041542035,,
3302,1254,2019-11-11 09:32:56.269104000,RESPONSE,,,,,,,
3303,1254,2019-11-22 14:15:02.769724800,RISK,,,,,,,
3304,1254,2019-11-26 13:06:04.890211200,APPROVED,PLASTIC,45,100,41,,,
3305,1254,2019-11-29 06:29:11.867222400,DELIVERED,,,,,,11560,3
3306,1260,2019-11-12 04:35:57.924182400,RESPONSE,,,,,,,
3307,1260,2019-11-30 14:55:03.063676800,RISK,,,,,,,
3308,1260,2019-12-26 06:12:58.916822400,APPROVED,PLASTIC,32,25600,39,,,
3309,1260,2019-12-27 19:48:13.775011200,DELIVERED,,,,,,44100,1
3310,1260,2019-12-29 08:18:25.926624000,,,,,,47.46371054533702,,
3311,1262,2019-11-11 00:07:00.607036800,RESPONSE,,,,,,,
3312,1262,2019-11-14 03:35:23.826220800,RISK,,,,,,,
3313,1262,2019-11-14 18:07:03.351705600,APPROVED,DIGITAL,47,500,30,,,
3314,1262,2019-11-15 01:35:25.136851200,,,,,,4216.9140561428385,,
3315,1262,2019-11-15 18:44:25.879171200,,,,,,166.47512334035304,,
3316,1267,2019-12-07 15:29:30.830035200,RESPONSE,,,,,,,
3317,1267,2019-12-18 14:55:34.973443200,RISK,,,,,,,
3318,1267,2019-12-25 03:47:40.721798400,APPROVED,PLASTIC,49,19000,49,,,
3319,1267,2019-12-25 23:45:05.880700800,DELIVERED,,,,,,64000,0
3320,1267,2019-12-26 04:54:49.213382400,,,,,,17.17041010398895,,
